date,CPI,country,PriceBasket,HHI_titles,ExclusivityShare,GoogleTrends_torrent,GoogleTrends_watch_free,Lumen_DMCA_count,PiracyIndex,Income,PriceIncome,PlatformCount,event_price_hike,event_dns_block,event_major_release,PiracyIndex_lag1,PiracyIndex_lag2,PiracyIndex_lag3,PriceBasket_lag1,PriceBasket_lag2,PriceBasket_lag3,rolling_mean_3,month_sin,month_cos,FragmentationIndex,month
2017-05-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,0.49999999999999994,-0.8660254037844387,0.810730953916158,5
2017-06-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,1.2246467991473532e-16,-1.0,0.810730953916158,6
2017-07-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-0.4999999999999997,-0.8660254037844388,0.810730953916158,7
2017-08-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-0.8660254037844385,-0.5000000000000004,0.810730953916158,8
2017-09-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-1.0,-1.8369701987210297e-16,0.810730953916158,9
2017-10-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-0.8660254037844386,0.5000000000000001,0.810730953916158,10
2017-11-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-0.5000000000000004,0.8660254037844384,0.810730953916158,11
2017-12-01,107.057,Albania,44.95,0.4011646365011977,0.9484173505275498,,,,0.45038667071015376,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.45038667071015376,-2.4492935982947064e-16,1.0,0.810730953916158,12
2018-01-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.45038667071015376,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.4137999183100843,0.49999999999999994,0.8660254037844387,0.7954993015774299,1
2018-02-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.45038667071015376,0.45038667071015376,44.95,44.95,44.95,0.37721316591001486,0.8660254037844386,0.5000000000000001,0.7954993015774299,2
2018-03-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.45038667071015376,44.95,44.95,44.95,0.3406264135099455,1.0,6.123233995736766e-17,0.7954993015774299,3
2018-04-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,0.8660254037844387,-0.4999999999999998,0.7954993015774299,4
2018-05-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,0.49999999999999994,-0.8660254037844387,0.7954993015774299,5
2018-06-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,1.2246467991473532e-16,-1.0,0.7954993015774299,6
2018-07-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-0.4999999999999997,-0.8660254037844388,0.7954993015774299,7
2018-08-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-0.8660254037844385,-0.5000000000000004,0.7954993015774299,8
2018-09-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-1.0,-1.8369701987210297e-16,0.7954993015774299,9
2018-10-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-0.8660254037844386,0.5000000000000001,0.7954993015774299,10
2018-11-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-0.5000000000000004,0.8660254037844384,0.7954993015774299,11
2018-12-01,108.0498,Albania,44.95,0.4124152888120809,0.9565667011375388,,,,0.3406264135099455,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.3406264135099455,-2.4492935982947064e-16,1.0,0.7954993015774299,12
2019-01-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.3406264135099455,0.3406264135099455,0.3406264135099455,44.95,44.95,44.95,0.4165887128355963,0.49999999999999994,0.8660254037844387,0.822151663415757,1
2019-02-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.3406264135099455,0.3406264135099455,45.95,44.95,44.95,0.49255101216124714,0.8660254037844386,0.5000000000000001,0.822151663415757,2
2019-03-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.3406264135099455,45.95,45.95,44.95,0.568513311486898,1.0,6.123233995736766e-17,0.822151663415757,3
2019-04-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,0.8660254037844387,-0.4999999999999998,0.822151663415757,4
2019-05-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,0.49999999999999994,-0.8660254037844387,0.822151663415757,5
2019-06-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,1.2246467991473532e-16,-1.0,0.822151663415757,6
2019-07-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,-0.4999999999999997,-0.8660254037844388,0.822151663415757,7
2019-08-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,-0.8660254037844385,-0.5000000000000004,0.822151663415757,8
2019-09-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,-1.0,-1.8369701987210297e-16,0.822151663415757,9
2019-10-01,108.8422,Albania,45.95,0.392728885154846,0.9594202898550724,,,,0.568513311486898,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.568513311486898,-0.8660254037844386,0.5000000000000001,0.822151663415757,10
2019-11-01,108.8422,Albania,57.93,0.392728885154846,0.9594202898550724,,,,0.6484699862833786,,,,,,,0.568513311486898,0.568513311486898,0.568513311486898,45.95,45.95,45.95,0.5951655364190582,-0.5000000000000004,0.8660254037844384,0.822151663415757,11
2019-12-01,108.8422,Albania,57.93,0.392728885154846,0.9594202898550724,,,,0.6484699862833786,,,,,,,0.6484699862833786,0.568513311486898,0.568513311486898,57.93,45.95,45.95,0.6218177613512185,-2.4492935982947064e-16,1.0,0.822151663415757,12
