date,CPI,country,PriceBasket,HHI_titles,ExclusivityShare,GoogleTrends_torrent,GoogleTrends_watch_free,Lumen_DMCA_count,PiracyIndex,Income,PriceIncome,PlatformCount,event_price_hike,event_dns_block,event_major_release,PiracyIndex_lag1,PiracyIndex_lag2,PiracyIndex_lag3,PriceBasket_lag1,PriceBasket_lag2,PriceBasket_lag3,rolling_mean_3,month_sin,month_cos,FragmentationIndex
2008-10-01,93.70331,Turkey,,0.38548347990918913,0.9107981220657277,,,,,,,,,,,,,,,,,,,,
2008-11-01,93.70331,Turkey,,0.38548347990918913,0.9107981220657277,,,,,,,,,,,,,,,,,,,,
2008-12-01,93.70331,Turkey,,0.38548347990918913,0.9107981220657277,,,,,,,,,,,,,,,,,,,,
2009-01-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-02-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-03-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-04-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-05-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-06-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-07-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-08-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-09-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-10-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-11-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2009-12-01,97.82476,Turkey,,0.33326122228231475,0.9488372093023256,,,,,,,,,,,,,,,,,,,,
2010-01-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-02-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-03-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-04-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-05-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-06-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-07-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-08-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-09-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-10-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-11-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2010-12-01,101.8686,Turkey,,0.3353576384001287,0.874439461883408,,,,,,,,,,,,,,,,,,,,
2011-01-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-02-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-03-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-04-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-05-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-06-01,107.6329,Turkey,,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-07-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-08-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-09-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-10-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-11-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2011-12-01,107.6329,Turkey,7.99,0.36304498269896185,0.8823529411764706,,,,,,,,,,,,,,,,,,,,
2012-01-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-02-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-03-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-04-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-05-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-06-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-07-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-08-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-09-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-10-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-11-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2012-12-01,115.391,Turkey,7.99,0.37563400190316054,0.9027355623100304,,,,,,,,,,,,,,,,,,,,
2013-01-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-02-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-03-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-04-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-05-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-06-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-07-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-08-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-09-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-10-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-11-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2013-12-01,122.6257,Turkey,7.99,0.41903453779513666,0.9390581717451524,,,,,,,,,,,,,,,,,,,,
2014-01-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-02-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-03-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-04-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-05-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-06-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-07-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-08-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-09-01,133.869,Turkey,7.99,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-10-01,133.869,Turkey,17.98,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-11-01,133.869,Turkey,17.98,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2014-12-01,133.869,Turkey,17.98,0.37507330526926985,0.8987951807228916,,,,,,,,,,,,,,,,,,,,
2015-01-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-02-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-03-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-04-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-05-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-06-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-07-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-08-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-09-01,144.6264,Turkey,17.98,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-10-01,144.6264,Turkey,29.97,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-11-01,144.6264,Turkey,29.97,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2015-12-01,144.6264,Turkey,29.97,0.3876217289958603,0.9535962877030162,,,,,,,,,,,,,,,,,,,,
2016-01-01,156.8816,Turkey,29.97,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-02-01,156.8816,Turkey,29.97,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-03-01,156.8816,Turkey,29.97,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-04-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-05-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-06-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-07-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-08-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-09-01,156.8816,Turkey,38.96,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-10-01,156.8816,Turkey,44.95,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-11-01,156.8816,Turkey,44.95,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2016-12-01,156.8816,Turkey,44.95,0.3846877869605142,0.9515151515151515,,,,,,,,,,,,,,,,,,,,
2017-01-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-02-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-03-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-04-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-05-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-06-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-07-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-08-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-09-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-10-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-11-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2017-12-01,172.7044,Turkey,44.95,0.4011646365011977,0.9484173505275498,,,,,,,,,,,,,,,,,,,,
2018-01-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-02-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-03-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-04-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-05-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-06-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-07-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-08-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-09-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-10-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-11-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2018-12-01,201.135,Turkey,44.95,0.41241528881208095,0.9565667011375388,,,,,,,,,,,,,,,,,,,,
2019-01-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-02-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-03-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-04-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-05-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-06-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-07-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-08-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-09-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-10-01,228.1834,Turkey,45.95,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-11-01,228.1834,Turkey,57.93,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2019-12-01,228.1834,Turkey,57.93,0.39272888515484605,0.9594202898550724,,,,,,,,,,,,,,,,,,,,
2020-01-01,253.7239,Turkey,57.93,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-02-01,253.7239,Turkey,57.93,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-03-01,253.7239,Turkey,57.93,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-04-01,253.7239,Turkey,57.93,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-05-01,253.7239,Turkey,72.92,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-06-01,253.7239,Turkey,72.92,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-07-01,253.7239,Turkey,82.91,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-08-01,253.7239,Turkey,90.9,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-09-01,253.7239,Turkey,90.9,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-10-01,253.7239,Turkey,90.9,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-11-01,253.7239,Turkey,90.9,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2020-12-01,253.7239,Turkey,90.9,0.38216618707798733,0.9838895281933256,,,,,,,,,,,,,,,,,,,,
2021-01-01,300.1134,Turkey,90.9,0.42980940678670737,0.9878419452887538,,,,,,,,,,,,,,,,,,,,
2021-02-01,300.1134,Turkey,90.9,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,300.1134,Turkey,91.9,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,300.1134,Turkey,92.9,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,300.1134,Turkey,92.9,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,300.1134,Turkey,92.9,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,472.1981,Turkey,93.9,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,472.1981,Turkey,95.9,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,472.1981,Turkey,95.9,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,472.1981,Turkey,100.9,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,713.0245,Turkey,100.9,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,Turkey,101.9,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,Turkey,101.9,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,,Turkey,101.9,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,,Turkey,101.9,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,,Turkey,103.9,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,,Turkey,103.9,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,,Turkey,106.9,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,Turkey,106.9,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,,Turkey,115.4,,,,,,,,,,,,,,,,,,,,,,
2023-11-01,,Turkey,115.4,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,,Turkey,115.4,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,,Turkey,124.4,,,,,,,,,,,,,,,,,,,,,,
1914-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1914-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1915-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1916-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1917-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1918-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1919-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-01-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-02-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-03-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-04-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-05-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-06-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-07-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-08-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-09-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-10-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-11-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1920-12-01,,United Kingdom,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
