Unnamed: 0,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Ireland,Iceland,Israel,Italy,Japan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),South Africa
2006M06,5.778079,10.16666,4.793438,6.737731,8.462512,9.61,16.0,,,6.3,3.338984,,10.61102,4.4,7.4,7.969011,3.776743,,12.3,4.051097,8.858755,,10.92237,8.074325,8.4,6.1,8.092188,8.57037,5.5,8.750453,6.242433,4.918794,16.4,6.922222,4.8,3.696223,10.9,6.61132,4.206351,3.5,,,6.5,3.3,4.117537,6.799811,8.358565,3.51,7.782998,36.09665,7.393633,10.55069,6.031054,3.7,3.669911,6.2,8.637123,7.7,16.2,8.22323,5.5,7.389152,6.233233,6.310283,2.7,24.01652,10.7,9.6,7.135131,1.57,,8.4,3.93,10.6,4.6,9.782134,,7.008813,24.01652
2006M07,,10.3495,4.664159,6.690985,8.036774,9.4,16.0,,,6.5,3.305271,,12.11992,4.1,7.1,8.04892,4.058313,,12.3,4.095245,8.918456,,10.90723,8.170008,8.3,5.7,8.033927,8.688889,5.5,8.634115,6.251806,4.875896,16.3,7.048148,5.0,3.430517,,6.613429,4.113148,3.5,,,6.5,3.2,4.159017,6.475383,9.737757,3.67,7.905935,36.39695,7.024673,10.79898,6.004264,3.6,3.824096,6.2,8.869897,7.9,16.1,8.080232,5.4,7.213721,6.233233,6.305925,2.8,23.15846,10.45,9.4,7.074957,1.45,,9.1,3.88,10.5,4.7,9.388687,,7.067704,23.15846
2006M08,,10.26159,4.709455,6.58452,7.930289,9.21,16.0,,,6.5,3.27358,,12.97313,4.1,6.7,8.388465,3.793423,,12.3,4.175017,8.657659,,10.92576,8.160303,8.3,5.7,8.20819,8.622222,5.5,9.113463,6.282952,4.801318,16.3,7.103704,5.1,2.999152,,6.936628,4.159726,3.5,,,6.5,3.4,4.191281,6.213742,9.718402,3.62,7.879306,36.24809,6.888568,10.80259,5.959901,3.4,3.847161,6.2,8.834919,7.9,15.9,8.137616,5.3,6.905226,6.233233,6.296912,2.8,23.12759,10.21,9.2,7.077169,1.66,,8.8,3.88,10.6,4.7,10.33382,,7.082472,23.12759
2006M09,5.749328,10.06855,4.682862,6.554877,7.934058,9.01,16.0,,,6.5,3.227302,,13.09425,4.2,7.2,8.495235,3.715343,,12.3,4.08005,8.552912,,11.0318,8.101297,8.2,5.7,7.952419,8.488889,5.5,8.596697,6.189145,4.640929,16.4,7.148148,4.9,4.145945,10.3,6.844551,4.103908,3.5,,,6.5,3.7,4.265931,6.335434,9.770978,3.73,7.850877,36.17038,6.798218,10.86002,5.874987,3.3,3.845244,6.2,8.415695,7.9,15.6,8.267529,5.2,6.937559,6.233233,6.281973,2.8,23.10043,9.92,9.0,6.769906,1.41,,8.5,3.85,10.3,4.5,9.442191,,7.010392,23.10043
2006M10,,9.463324,4.51642,6.543318,8.033197,8.79,16.0,,,6.3,3.174492,,12.51915,4.4,6.7,7.889413,3.650843,,12.3,4.185695,8.456915,,8.994731,7.921567,8.2,5.7,8.211458,8.081481,5.4,8.274065,6.066463,4.567761,16.6,7.240741,4.6,3.416699,,6.899151,4.097824,3.6,,,6.5,3.6,4.271284,6.477029,10.66987,3.68,7.660604,35.83133,6.772542,10.05771,5.904628,3.0,3.805444,6.2,8.116172,8.0,15.4,8.646321,5.2,6.806305,6.233233,6.260821,2.8,23.15687,9.65,8.8,6.6855,1.57,,8.5,3.83,9.7,4.4,9.346049,,6.855681,23.15687
2006M11,,9.254448,4.551373,6.475523,7.967394,8.97,16.0,,,6.5,3.112378,,12.29041,4.3,6.5,7.404629,3.386224,,12.3,4.159105,8.381035,,9.063662,7.916092,8.3,5.7,7.649773,7.97037,5.5,9.044957,6.031862,4.521825,16.3,7.218519,4.6,2.869329,,6.63657,4.049295,3.5,,,6.5,3.5,4.308096,6.514648,10.66024,3.74,7.654866,35.76852,6.788728,10.10225,5.884612,2.8,3.783629,6.2,8.786643,8.0,15.1,8.762867,5.1,6.739725,6.233233,6.339045,2.8,23.08468,9.41,8.7,6.713751,1.5,,8.5,3.91,9.9,4.5,9.74669,,6.840622,23.08468
2006M12,5.506871,9.19482,4.581704,6.457092,7.85923,8.94,16.0,,,6.3,3.071353,,12.84669,4.4,6.6,7.321126,3.146534,,12.3,4.079332,8.258021,,9.100217,7.892284,8.3,5.7,7.442084,7.948148,5.5,8.941678,5.935878,4.476096,16.1,7.140741,4.7,3.146754,9.7,6.164334,4.034068,3.4,,,6.5,3.5,4.381647,6.612781,10.64082,3.79,7.633841,35.65999,6.860728,10.12412,5.661379,2.9,3.771355,6.2,8.353071,8.0,14.8,8.856579,5.0,6.592824,6.233233,6.385737,2.8,23.04494,9.23,8.5,6.52386,1.29,,8.5,3.92,9.5,4.4,10.06889,,6.786392,23.04494
2007M01,,9.42902,4.581125,6.46826,7.760292,8.77,5.6,,,6.4,3.028181,,12.06069,4.4,6.1,9.037698,4.134485,,13.8,3.936418,8.075834,,9.056185,7.676881,8.3,4.9,7.529723,8.222222,5.5,8.571674,6.091861,4.443018,15.8,6.888889,4.8,2.32063,,6.380304,4.024251,3.4,,,6.0,3.5,4.329195,6.713883,9.948409,3.73,7.467481,35.56025,7.235229,10.08882,5.691762,2.9,3.794993,5.2,9.485136,7.8,14.4,8.913554,4.9,6.37148,5.288621,5.717752,2.7,23.77238,8.97,8.4,6.523166,1.15,,8.5,3.88,9.9,4.6,9.153469,,6.773234,23.77238
2007M02,,9.335565,4.569197,6.344779,7.801916,8.63,5.6,,,6.3,2.976877,,11.73124,4.2,5.8,8.601963,3.993245,,13.8,4.016191,7.986888,,8.994151,7.668926,8.2,4.9,7.614946,8.222222,5.5,8.808314,5.96891,4.353294,15.6,6.788889,4.9,1.401211,,6.082311,4.014878,3.1,,,6.0,3.4,4.288031,6.733796,9.879576,3.82,7.44131,35.42385,7.254908,10.05438,5.8177,2.9,3.773839,5.2,8.590411,7.8,14.0,8.942538,4.7,6.387857,5.288621,5.76216,2.7,23.84846,8.63,8.2,6.404175,1.36,,8.4,3.88,9.9,4.5,10.53665,,6.716425,23.84846
2007M03,5.551021,9.139854,4.478891,6.296757,7.859866,8.41,5.6,,,6.3,2.889095,,12.04759,3.9,5.8,8.640696,3.816088,,13.8,4.042781,7.81209,,8.930438,7.596436,8.1,4.9,7.639467,8.155556,5.5,9.065075,5.889053,4.288782,15.3,6.722222,5.0,2.8181,9.7,5.726859,3.969591,3.2,,,6.0,3.2,4.306893,6.539622,9.811155,3.8,7.412107,35.28376,7.100851,10.0252,5.475388,2.9,3.742484,5.2,8.373143,7.8,13.6,8.94116,4.4,6.151394,5.288621,5.840831,2.7,23.92961,8.61,8.0,6.5374,1.43,,8.5,3.94,9.6,4.4,9.334456,,6.647038,23.92961
2007M04,,8.619527,4.3485,6.287187,8.218396,8.18,5.6,,,6.3,2.844386,,10.76277,3.8,5.5,8.333646,3.826145,,13.8,3.724919,7.814632,,8.968852,7.478621,8.0,4.8,6.949232,7.888889,5.4,8.401708,5.814906,4.262982,15.1,6.674074,5.0,2.740437,,5.581025,3.829037,3.3,,,6.0,3.1,4.237057,6.285059,10.19525,3.69,7.309406,35.2869,6.438592,10.11204,5.298019,2.8,3.657893,5.2,8.601659,7.1,13.3,8.879933,4.4,6.107266,5.288621,5.825198,2.3,24.08702,8.5,7.9,6.372966,1.42,,8.8,3.95,9.6,4.5,8.678916,,6.552144,24.08702
2007M05,,8.393733,4.251705,6.252994,8.014981,8.0,5.6,,,6.2,2.793969,,11.6561,3.8,5.4,8.473607,3.729269,,13.8,3.732516,7.725287,,9.02224,7.443507,7.9,4.8,7.088081,7.788889,5.4,8.343935,5.786383,4.244078,14.9,6.685185,5.0,2.839127,,6.174108,3.755216,3.3,,,6.0,3.0,4.204644,6.228645,10.20116,3.46,7.295902,35.13678,6.25884,10.13663,5.368209,2.7,3.608762,5.2,8.060673,7.1,13.0,8.830441,4.3,6.077701,5.288621,5.814833,2.3,24.12036,8.47,7.8,6.119117,1.44,,8.7,3.93,10.5,4.4,8.110756,,6.524121,24.12036
2007M06,5.493549,8.234659,4.299898,6.236341,7.590035,7.8,5.6,,,6.1,2.715787,,11.37024,3.6,5.4,8.503507,3.661915,,13.8,3.728717,7.653846,,8.970519,7.412917,8.0,4.8,7.361117,7.722222,5.3,8.647637,5.79598,4.20328,14.7,6.740741,5.0,1.970734,9.4,5.957844,3.667604,3.3,,,6.0,3.0,4.205958,6.18178,9.979636,3.54,7.27498,35.01747,6.177121,10.06953,5.227681,2.7,3.561571,5.2,8.214706,7.1,12.6,8.774347,4.3,5.999486,5.288621,5.806673,2.3,24.17311,8.46,7.7,6.531619,1.43,,8.8,3.9,9.1,4.6,8.335999,,6.521707,24.17311
2007M07,,8.15519,4.258647,6.147528,7.321628,7.62,5.6,,,6.0,2.706341,,11.11728,4.0,5.1,8.27256,3.604817,,13.8,3.979639,7.658428,,8.817618,7.33549,8.1,4.4,7.237047,7.807407,5.3,8.303031,5.815904,4.131855,14.6,6.855556,4.9,2.761248,,6.675147,3.586271,3.3,,,6.0,3.0,4.153553,6.173713,9.54044,3.49,7.184902,34.6767,6.367819,9.91393,5.337969,2.7,3.563353,5.2,8.73939,7.6,12.5,8.712071,4.1,6.020336,5.288621,5.797894,1.7,21.84589,8.42,7.6,5.906526,1.5,,8.9,3.88,10.2,4.7,8.589248,,6.491856,21.84589
2007M08,,8.074529,4.304511,6.166107,7.118815,7.41,5.6,,,6.0,2.680545,,10.96763,4.2,4.9,8.295534,3.479634,,13.8,3.934055,7.605672,,8.855979,7.277222,8.3,4.4,7.077845,7.718519,5.3,8.046044,5.76836,4.253458,14.6,6.988889,4.9,3.301667,,6.270723,3.730564,3.3,,,6.0,2.9,4.175394,6.00818,9.530364,3.58,7.132521,34.5622,6.352649,9.928308,5.123216,2.7,3.523304,5.2,7.803642,7.6,12.3,8.657308,4.2,6.003906,5.288621,5.786816,1.7,21.62423,8.4,7.6,5.931623,1.38,,8.8,3.87,8.8,4.6,8.432457,,6.440753,21.62423
2007M09,5.514429,8.011904,4.238535,6.077532,6.850847,7.27,5.6,,,6.0,2.642896,,11.11552,3.9,5.2,8.500941,3.384451,,13.8,3.934055,7.588525,,8.936661,7.292162,8.3,4.4,7.517472,7.574074,5.2,8.759361,5.795291,4.065102,14.3,7.155556,4.9,2.251228,9.0,6.029729,3.891678,3.2,,,6.0,3.3,4.096373,5.719822,9.584263,3.5,7.162592,34.51224,6.29023,9.974205,5.143072,2.7,3.471808,5.2,8.628454,7.6,12.1,8.594418,4.1,5.93683,5.288621,5.773291,1.7,21.65904,8.35,7.5,6.146249,1.38,,9.0,3.89,8.9,4.7,8.237775,,6.466302,21.65904
2007M10,,7.980271,4.372661,6.124188,7.066136,7.11,5.6,,,6.0,2.639434,,11.28242,4.0,5.0,8.439807,3.324031,,13.8,3.571326,7.574923,5.028735,9.086087,7.242222,8.4,4.4,7.12024,7.240741,5.2,8.26741,5.76919,3.986729,14.2,7.548148,5.1,2.882248,,6.101546,3.921833,3.3,,,6.0,3.2,4.084066,5.330469,9.52283,3.63,7.132884,34.61461,6.099138,10.03045,5.100319,2.6,3.300338,5.2,8.332145,6.8,11.8,8.531003,4.1,5.921129,5.288621,5.755117,1.7,21.90441,8.2,7.4,6.246711,1.37,,9.1,3.91,9.0,4.7,7.535305,,6.43053,21.90441
2007M11,,7.97013,4.444744,6.099821,7.086866,6.89,5.6,,,6.1,2.623319,,10.59127,3.7,4.7,8.6202,3.154321,,13.8,3.537138,7.55688,5.007817,9.152994,7.188571,8.6,4.4,7.033768,7.085185,5.2,7.430317,5.764077,3.637788,14.0,7.637037,5.2,1.615974,,6.317777,3.86268,3.3,,,6.0,3.3,4.115733,5.268994,9.519781,3.56,7.092778,34.57148,6.029728,10.07467,5.077786,2.5,3.32129,5.2,8.245365,6.8,11.5,8.412845,4.2,5.860667,5.288621,5.829975,1.7,21.84102,8.1,7.4,5.940648,1.28,,9.3,3.95,8.9,4.7,7.024726,,6.402133,21.84102
2007M12,5.613202,8.000999,4.338402,6.047095,7.166336,6.75,5.6,,,6.2,2.597117,,10.74762,3.8,5.0,8.653335,3.04624,,13.8,3.468762,7.458067,5.041038,9.188848,7.153318,8.8,4.4,6.974744,6.974074,5.2,8.387829,5.853996,3.550772,13.8,7.614815,5.3,2.681141,8.5,6.677866,3.804861,3.2,,,6.0,3.2,3.999913,5.516384,9.505128,3.53,7.059118,34.48436,5.988811,10.09653,4.931138,2.6,3.416792,5.2,7.627944,6.8,11.2,8.310059,3.9,5.790805,5.288621,5.873471,1.7,21.81386,7.94,7.2,6.01931,1.1,,9.3,3.94,8.4,5.0,7.482384,,6.436553,21.81386
2008M01,,8.044296,4.201058,5.885958,7.070074,6.61,3.7,,,6.1,2.58427,,11.15406,3.9,4.6,7.9135,2.834013,,11.3,3.753872,7.418659,5.084688,9.003057,7.145031,9.1,3.5,6.815567,6.922222,5.2,7.782086,5.755736,3.361703,13.6,7.259259,5.3,3.753786,,6.791809,3.948109,3.0,,,5.4,3.2,3.973061,6.158176,9.411071,3.82,7.069445,34.55199,6.013102,9.320623,4.926828,2.6,3.72938,5.2,7.730363,7.3,10.8,8.176829,3.9,5.846596,5.222155,5.135718,1.9,22.10223,7.73,7.1,6.026012,1.26,,9.3,3.89,8.7,5.0,8.315051,2.38,6.40278,22.10223
2008M02,,8.042084,3.93482,5.567484,6.922293,6.48,3.7,,,6.1,2.55729,,11.1375,3.9,4.5,7.295029,2.695995,,11.3,3.797803,7.507329,5.112116,8.93161,7.174975,9.3,3.5,6.555464,6.888889,5.2,7.591473,5.656857,3.292716,13.3,7.181481,5.3,2.207341,,6.726947,4.053479,2.9,,,5.4,3.1,4.00128,6.474708,9.357374,3.68,7.14043,34.4137,6.028416,9.2834,4.787373,2.7,3.817153,5.2,9.271166,7.3,10.5,8.117009,3.8,6.178809,5.222155,5.173639,1.9,22.18961,7.35,6.8,5.956184,1.41,,9.2,3.89,8.3,4.9,7.384302,2.38,6.377338,22.18961
2008M03,5.52425,8.022193,4.069684,5.588947,6.779578,6.35,3.7,,,6.2,2.544817,,11.2808,3.8,4.5,7.525432,2.565202,,11.3,3.78316,7.277867,5.144245,8.866428,7.10213,9.5,3.5,6.740496,6.888889,5.3,8.508332,5.71039,3.254369,13.1,7.159259,5.5,1.911875,7.7,6.273747,3.880741,3.0,,,5.4,3.0,3.914843,6.460348,9.303374,3.76,7.066412,34.28246,6.01232,9.254266,4.836382,2.6,3.863328,5.2,8.153993,7.3,10.2,8.094513,3.8,5.757982,5.222155,5.241205,1.9,22.28208,7.38,6.8,5.899051,1.36,,9.3,3.86,8.3,5.1,7.463735,2.38,6.368404,22.28208
2008M04,,7.951762,4.231002,5.860372,6.590638,6.33,3.7,,,6.2,2.544539,,11.07446,3.5,4.3,7.721981,2.465063,,11.3,3.874665,7.09613,5.097382,8.41479,7.025535,10.0,3.8,6.102629,6.966667,5.2,7.664231,5.738231,3.246993,13.0,7.266667,5.6,2.371051,,6.919747,3.911954,3.1,,,5.4,2.9,4.030711,6.358837,9.951755,3.62,6.979416,34.02834,5.911032,9.157294,4.814572,2.7,3.780219,5.2,7.933475,7.7,10.0,8.133352,3.8,5.584925,5.222155,5.222059,2.2,21.92069,7.4,6.5,5.86631,1.2,,9.0,3.9,8.0,5.0,7.823775,2.38,6.344694,21.92069
2008M05,,7.922365,4.243795,5.777628,6.381468,6.34,3.7,,,6.2,2.508587,,10.75327,3.4,4.1,7.362612,2.450228,,11.3,3.915667,7.133278,5.155927,8.430463,7.01809,10.4,3.8,7.317998,7.0,5.4,7.151052,5.851069,3.225166,13.0,7.3,5.9,2.537233,,6.750115,3.945362,3.2,,,5.4,3.1,4.095254,6.509214,9.936484,3.57,6.992032,33.93631,5.922327,9.159641,4.776479,2.8,3.805823,5.2,8.13459,7.7,9.9,8.170103,3.9,5.576024,5.222155,5.209195,2.2,22.00071,7.51,6.6,5.926501,1.34,,9.2,3.92,7.4,5.4,7.138482,2.38,6.397971,22.00071
2008M06,5.875444,7.887526,4.21492,5.721438,6.846026,6.3,3.7,,,6.1,2.490329,,11.60838,3.5,4.6,7.97599,2.392289,,11.3,3.877594,7.305834,5.252849,8.413862,7.088015,10.8,3.8,6.724573,7.033333,5.5,7.842921,6.015367,3.20021,13.0,7.333333,6.4,2.580971,7.5,7.241891,3.937246,3.1,,,5.4,3.2,4.079604,6.664098,9.753168,3.61,7.061922,33.843,5.94957,9.116229,4.829605,2.9,3.852184,5.2,7.941267,7.7,9.7,8.234098,4.0,5.821017,5.222155,5.20068,2.2,21.93169,7.46,6.6,6.82442,1.21,,9.5,3.94,8.1,5.6,7.604389,2.38,6.518948,21.93169
2008M07,,7.801635,4.252653,5.846848,7.476133,6.27,3.7,,,6.2,2.495562,,11.74259,3.6,4.2,7.379706,2.456771,,11.3,3.801285,7.38682,5.473871,8.53828,7.216932,11.1,6.6,6.403089,7.037037,5.7,7.4357,6.022959,3.205005,13.0,7.322222,6.9,4.256229,,6.837973,3.870579,3.1,,,5.4,3.4,4.13664,7.096746,9.557152,3.84,7.225858,33.44891,5.990819,9.137481,4.66606,3.0,3.921721,5.2,9.749512,7.2,9.6,8.398003,4.0,6.018191,5.222155,5.193186,2.3,23.57377,7.53,6.6,6.302926,1.54,,9.5,3.99,7.8,5.8,7.021257,2.38,6.595881,23.57377
2008M08,,7.752411,4.031084,5.87603,7.658063,6.25,3.7,,,6.2,2.502913,,11.60741,3.5,4.1,7.156388,2.509234,,11.3,3.742711,7.609101,5.600137,8.593882,7.206874,11.5,6.6,6.788642,7.092593,5.9,7.597392,6.157286,3.254071,13.1,7.388889,7.4,3.100787,,6.817916,4.118727,3.3,,,5.4,3.6,4.171088,7.682876,9.545031,3.78,7.219136,33.36572,6.042791,9.160361,4.596395,3.0,4.014714,5.2,8.478814,7.2,9.5,8.469557,4.0,6.299479,5.222155,5.186166,2.3,23.15734,7.55,6.7,5.843702,1.34,,9.9,4.04,7.9,6.1,6.960502,2.38,6.658025,23.15734
2008M09,6.055564,7.712502,4.314537,5.93519,7.331494,6.22,3.7,,,6.3,2.544243,,11.3111,3.8,4.4,6.928695,2.606849,,11.3,3.736853,7.777763,5.732715,8.654462,7.240846,12.0,6.6,6.996071,7.17037,6.0,7.792517,6.170802,3.50441,12.9,7.488889,7.8,3.610828,7.4,6.691747,3.984358,3.2,,,5.4,3.6,4.229385,8.574441,9.575065,3.86,7.253706,33.35239,6.10455,9.193841,4.719455,3.1,4.131164,5.2,7.829247,7.2,9.4,8.512875,4.1,6.646957,5.222155,5.181496,2.3,23.20223,7.54,6.7,6.399839,1.32,,9.9,4.25,8.0,6.1,7.125086,2.38,6.683666,23.20223
2008M10,,7.655593,4.309921,6.038514,6.968884,6.21,3.7,,,6.4,2.602861,,11.32016,3.8,4.2,6.896712,2.67581,,11.3,3.77382,7.971291,5.941614,8.844618,7.293776,12.9,7.8,6.695492,7.225926,6.2,7.682719,6.322956,3.604979,12.8,7.562963,8.1,3.482149,,6.800369,3.758079,3.3,,,5.4,3.8,4.289219,9.514439,9.409948,4.03,7.317111,33.39124,6.210441,9.252799,4.702917,3.1,4.287158,5.2,8.127002,7.4,9.4,8.34274,4.1,6.84128,5.222155,5.178608,2.7,22.47855,7.77,6.7,6.307377,1.21,,10.3,4.39,7.9,6.5,6.947334,2.38,6.78817,22.47855
2008M11,,7.693623,4.46786,6.233049,6.692836,6.11,3.7,,,6.7,2.690802,,12.13472,3.5,4.4,7.099931,2.914836,,11.3,3.861682,8.168926,5.989263,8.886873,7.441528,13.8,7.8,6.969691,7.381481,6.4,7.736788,6.5637,3.874212,12.8,7.774074,8.5,6.005135,,6.938802,4.080034,3.4,,,5.4,4.1,4.411494,10.53115,9.408323,4.54,7.4847,33.38507,6.269169,9.28155,4.678872,3.1,4.454796,5.2,8.421519,7.4,9.4,8.422273,4.1,7.087323,5.222155,5.230295,2.7,22.41253,8.1,6.8,7.103271,1.51,,10.6,4.64,6.8,6.8,6.850594,2.38,6.98775,22.41253
2008M12,6.826225,7.791716,4.586587,6.470511,6.861508,6.16,3.7,,,7.0,2.818808,,11.71412,3.7,4.8,7.666638,3.140252,,11.3,3.940757,8.860777,6.053102,8.906144,7.646485,14.8,7.8,7.004406,7.592593,6.5,8.422564,6.886924,4.206628,12.8,8.062963,9.0,5.343579,8.0,6.660871,4.44628,3.4,,,5.4,4.4,4.556848,11.45825,9.400078,4.54,7.684232,33.30691,6.311309,9.295682,4.718704,3.1,4.628612,5.2,8.756179,7.4,9.5,8.61175,4.3,7.502253,5.222155,5.267691,2.7,22.37779,8.42,6.9,6.8848,1.78,,12.5,5.04,7.9,7.3,7.457443,2.38,7.252361,22.37779
2009M01,,7.973161,4.934219,6.640468,7.732126,5.83,4.0,,,7.5,2.965328,,12.1017,3.8,5.3,6.882053,3.381667,,10.2,4.160252,8.978332,6.055553,9.27528,7.781752,15.9,10.5,6.834708,7.948148,6.7,9.60318,7.165577,4.640476,13.0,8.622222,10.1,6.233296,,7.336493,4.269303,3.3,,,5.9,5.5,4.909197,12.37972,9.31167,4.67,7.808875,32.45983,6.243298,9.237527,4.827389,3.3,4.767477,5.46,8.515969,7.5,9.7,9.134156,4.6,7.58876,5.508742,5.338253,3.2,22.21979,8.71,7.4,6.935931,1.77,,12.6,5.39,8.0,7.8,7.682381,2.9,7.454663,22.21979
2009M02,,8.119922,5.240816,6.911879,7.81069,5.96,4.0,,,8.1,3.121248,,11.65639,4.0,5.6,7.085793,3.671007,,10.2,4.166109,9.575098,6.084721,9.211247,7.931859,16.8,10.5,7.555921,8.203704,7.1,9.047012,7.515394,5.002872,13.2,8.922222,10.9,8.616993,,7.381728,4.597761,3.3,,,5.9,6.5,5.034403,13.48682,9.274966,5.0,7.970767,32.32698,6.348592,9.205945,4.987586,3.3,4.945494,5.46,8.143276,7.5,10.0,9.39094,4.8,8.469421,5.508742,5.370274,3.2,22.30923,9.32,7.8,7.704336,1.79,,13.0,5.65,7.8,8.3,7.208049,2.9,7.700556,22.30923
2009M03,7.78704,8.292878,5.708917,7.134284,7.911219,6.47,4.0,,,8.3,3.304307,10.84442,12.19264,4.6,5.9,7.188001,4.074437,,10.2,4.151465,9.625728,6.115769,9.16627,7.970326,17.5,10.5,7.787033,8.448148,7.3,9.121683,7.824281,5.175645,13.5,9.155556,11.6,8.438835,9.3,7.723122,4.847905,3.6,,,5.9,7.5,5.189647,14.48131,9.251762,4.95,7.989529,32.21072,6.496219,9.188737,5.047298,3.4,5.151852,5.46,8.398925,7.5,10.3,9.617634,5.3,8.243259,5.508742,5.418519,3.2,22.40476,10.08,8.2,7.799919,1.74,,13.3,5.79,8.0,8.7,7.188202,2.9,7.861757,22.40476
2009M04,,8.521735,5.47337,7.364246,7.962563,6.85,4.0,,,8.4,3.460525,11.32757,12.03009,5.2,6.3,7.307652,4.564966,,10.2,4.091069,9.820758,6.094537,9.410629,8.057387,17.8,13.0,8.361283,8.77037,7.6,9.717742,,5.296286,14.0,9.188889,12.2,7.588409,,7.640342,4.93174,3.7,,,5.9,8.2,5.343377,15.79778,8.720369,5.2,8.049347,32.08218,6.817387,9.204433,5.210875,3.5,5.524549,5.46,8.17723,7.3,10.6,9.778968,5.7,8.3412,5.508742,5.410423,3.2,22.71011,10.87,8.7,8.03754,1.77,,13.6,5.81,8.8,9.0,7.606093,2.9,8.005863,22.71011
2009M05,,8.703237,5.771334,7.415524,7.796836,7.21,4.0,,,8.6,3.572128,11.43719,11.72448,5.5,6.6,7.334419,4.618662,,10.2,4.026637,10.03556,6.127555,9.437298,8.15522,17.9,13.0,8.901034,8.925926,7.8,9.200732,,5.247295,14.3,9.388889,12.7,7.062516,,7.05485,5.113995,3.9,,,5.9,8.9,5.468618,17.0254,8.696804,5.58,8.143659,32.04566,6.968813,9.211433,5.280721,3.6,5.775146,5.46,8.958895,7.3,10.7,9.982432,6.0,8.676514,5.508742,5.403189,3.2,22.84839,11.5,9.0,9.017668,1.55,,13.6,5.87,8.1,9.4,7.862009,2.9,8.145549,22.84839
2009M06,8.321549,8.851909,5.863,7.564032,8.020298,7.59,4.0,,,8.8,3.818303,11.66558,11.81418,5.6,6.5,7.347834,4.949901,,10.2,4.006136,10.02078,6.174759,9.468927,8.123196,17.9,13.0,8.480879,9.003704,7.9,9.232256,8.356296,5.302123,14.5,9.622222,12.9,9.691312,9.9,7.971841,5.191597,3.9,,,5.9,9.4,5.568855,18.14045,8.579102,5.29,8.091005,31.96015,7.049553,9.203721,5.348841,3.5,5.991439,5.46,8.884515,7.3,10.9,10.18796,6.3,8.663405,5.508742,5.398382,3.2,22.71198,11.83,9.3,8.319065,1.48,,13.3,5.92,7.9,9.5,7.775954,2.9,8.184049,22.71198
2009M07,,9.0097,5.664933,7.583301,8.0144,7.88,4.0,,,8.8,3.937082,11.55288,12.19887,5.4,7.0,7.334867,5.063758,,10.2,4.066532,9.983184,6.293901,9.422974,8.268971,18.0,14.9,8.647873,8.87037,7.9,10.23311,,5.474468,14.8,10.03704,13.0,7.301478,,8.123845,5.46113,3.8,,,5.9,9.8,5.585609,19.18841,9.478829,5.46,8.226526,32.11339,6.885724,9.348397,5.471541,3.5,6.123123,5.46,8.325045,7.5,11.2,10.44382,6.6,8.424145,5.508742,5.394425,3.3,24.92994,12.11,9.5,8.530103,1.45,,13.3,6.01,7.3,9.5,8.316395,2.9,8.291457,24.92994
2009M08,,9.04703,5.747598,7.552628,8.092855,8.2,4.0,,,8.8,4.014162,11.54117,12.26546,5.5,7.5,7.509013,5.246155,,10.2,4.019673,9.910889,6.351627,9.471475,8.250718,18.2,14.9,8.724025,8.892593,7.8,9.717992,,5.520741,15.0,10.22593,13.2,8.302795,,8.109201,5.406547,3.8,,,5.9,10.4,5.61989,19.75613,9.468071,5.71,8.207269,32.03171,6.930539,9.368965,5.66649,3.4,6.266501,5.46,8.762089,7.5,11.3,10.61363,6.8,8.293347,5.508742,5.391995,3.3,24.45278,12.27,9.7,8.842113,1.29,,13.1,6.04,7.7,9.6,7.850683,2.9,8.308745,24.45278
2009M09,8.518297,9.028075,5.662005,7.515295,7.994328,8.42,4.0,,,8.5,4.093553,11.15224,12.93301,5.9,7.4,7.47293,5.393305,,10.2,4.02553,9.814291,6.414487,9.534075,8.247598,18.4,14.9,8.372649,8.937037,7.9,9.717038,8.563506,5.427082,15.3,10.33704,13.7,8.792324,9.5,8.3767,5.374515,3.6,,,5.9,11.0,5.697092,20.17201,9.478436,6.0,8.185847,32.0456,7.026793,9.400856,5.70577,3.5,6.388669,5.46,6.888933,7.5,11.5,10.74125,7.0,8.048377,5.508742,5.393664,3.3,24.51842,12.53,9.8,8.948773,1.31,,13.0,6.02,7.6,9.8,8.32656,2.9,8.340433,24.51842
