Unnamed: 0,United Arab Emirates,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Brazil,Canada,Switzerland,Chile,China,Colombia,Czech Republic,Germany,Denmark,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Greece,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,North Macedonia,Malta,Malawi,Malaysia,Nigeria,Netherlands,Norway,New Zealand,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,United States,"Venezuela, RB",Viet Nam,South Africa
2003M10,,67.13232,53.30798,84.21976,102.4773,,,25.92903,65.77166,79.24047,40.7791,,18.4927,53.34694,59.67266,69.80179,,60.5004,58.29676,90.65628,81.0099,76.78175,98.72417,55.71898,53.3676,43.3312,24.18264,27.45934,152.2557,77.32316,,41.76731,110.4586,42.09185,100.5206,7.1203,,87.49482,38.94929,61.37502,56.13768,90.38112,34.32384,24.6783,,56.24396,,60.57838,81.73212,96.24873,38.06442,102.8393,40.35048,,13.76847,44.30561,64.94109,74.5884,,37.43349,39.1826,66.24998,60.37705,73.28197,62.09624,60.00625,80.71483,26.72501,27.62165,73.34427,,11.2248,92.46721,,26.95504,34.30125
2003M11,,66.18074,55.74195,86.3514,103.4159,,,27.72325,67.09203,80.48578,38.27052,,19.03721,53.53032,63.49361,69.54571,,62.59809,56.004,95.72812,83.42572,77.71316,101.0512,56.54541,55.42464,43.01549,23.5637,28.69673,154.1981,82.44954,,45.8375,114.9715,43.16452,95.7199,7.090608,,85.74358,34.79406,58.13585,58.51816,89.01386,34.90781,26.25922,,57.2585,,61.47245,91.59938,99.54993,40.32838,103.864,41.11661,,14.01422,44.7777,61.8098,76.47093,,38.96571,34.41526,65.46015,60.03931,73.70887,67.91083,61.70947,88.44511,26.86523,28.95187,73.48842,,11.64891,93.22874,,29.87733,35.20424
2003M12,,66.59942,58.25129,87.23132,102.2304,,,30.85199,69.00743,82.44224,39.02529,,19.51049,53.16432,65.95237,68.07602,,64.58973,58.21053,93.8275,85.08538,78.43513,103.1271,57.94771,55.46443,41.74142,25.07513,31.42839,157.3199,90.15559,,47.26834,118.3868,46.71464,96.57048,7.701278,,85.81913,31.16971,59.56104,59.21663,90.25842,36.43947,26.71663,,56.45035,,60.90012,87.96037,99.01145,41.37501,105.0039,41.78968,,15.19506,45.45689,63.41944,78.62531,,41.03341,36.39097,69.78408,60.38149,74.13029,70.52598,62.42373,95.86088,27.38093,31.81136,72.27558,,11.22143,96.69021,,32.87808,36.13674
2004M01,,68.08936,64.49885,93.33551,104.9987,,,34.12798,72.74153,86.50236,38.82812,,21.89561,57.59497,69.54352,73.02913,,68.29828,63.00929,100.45,88.49869,80.09411,113.9971,62.24597,56.11503,43.72767,28.75044,34.49597,169.1329,95.69631,,51.8619,120.1899,50.1741,102.1679,7.867351,,83.72094,32.63357,65.10816,61.82003,94.10826,36.47384,28.97171,,58.5238,,63.12045,98.36883,104.3471,44.88343,108.7429,44.29011,,18.36262,50.16942,68.16825,82.20013,59.65987,45.87983,39.65235,71.5175,64.62816,72.32898,74.32824,66.3617,104.6327,27.90533,34.3698,77.00633,,13.42959,100.6572,,36.43397,39.08753
2004M02,,68.45426,68.13861,96.90167,102.9231,,,32.0359,74.48396,88.97204,39.1869,,25.66694,62.5194,69.31844,76.31771,,69.75333,65.44702,104.5146,90.07922,80.12553,114.5228,63.41152,55.87708,45.06994,29.29705,33.75784,166.6165,94.20934,,52.0803,120.1797,50.83192,99.72144,8.801799,,81.9975,32.32333,69.45202,64.72217,98.27391,38.47802,30.94137,,63.29976,,65.1769,110.7317,106.1062,47.28305,106.6158,45.40542,,18.16978,48.23772,69.71445,87.28057,63.04994,50.54962,42.06091,74.08539,65.32696,71.60891,75.50543,69.12647,99.78818,27.94854,33.81637,80.43939,49.89601,16.25352,101.244,,44.8712,39.19582
2004M03,,70.13785,70.1561,95.67653,106.0086,,,31.96108,73.93043,87.06955,39.52554,,26.97067,67.66787,66.88105,76.21845,,69.00315,68.08168,104.7517,89.75009,80.30809,112.4318,60.75468,54.84939,48.27788,28.44936,32.51903,168.6086,97.77517,,52.641,118.6456,49.81697,107.3109,9.256117,,80.58622,35.53838,74.51572,63.05744,103.4393,40.2486,31.58781,,68.48889,,69.06797,106.2467,102.6318,48.81528,108.8851,45.5162,,19.00288,47.1343,72.01001,90.36742,71.98875,56.01398,45.89374,78.91822,64.68685,76.92108,79.10647,69.08096,93.92731,28.0842,36.23423,82.21292,51.90559,20.06695,98.59131,,52.85422,39.12517
2004M04,,70.82333,74.97881,98.19471,109.3729,,,31.80488,74.16311,88.45699,39.0711,,29.29463,71.14023,68.84973,74.51023,,71.10647,71.90233,93.62207,91.6225,81.39538,115.6618,58.21229,56.44085,51.1377,30.04688,33.63903,176.2149,101.2693,,53.44699,121.8779,48.84703,112.1857,9.854709,,86.50903,34.60948,78.80272,64.04715,108.4832,40.43126,33.07455,,70.9234,,67.53917,115.9985,104.4546,48.86883,112.2301,46.29094,,19.75333,50.06758,74.3025,89.96131,85.29979,56.77957,47.48333,86.13787,65.08699,76.44466,85.50034,71.03839,94.67692,,35.34993,82.3132,46.81368,23.07981,99.49547,,52.11118,38.80213
2004M05,,69.84163,71.39203,95.60545,113.8513,,,27.53031,70.95361,87.20111,37.77522,,26.09817,65.04839,65.99025,72.19676,,68.2162,68.50342,84.70284,88.52331,79.90041,113.9144,54.46258,53.49435,49.10513,27.71898,30.15366,169.937,99.93519,,52.02591,118.6263,49.12935,103.5256,9.981058,,76.27497,36.54245,75.95848,60.71265,105.1755,40.21435,30.89335,,68.44281,,62.53311,122.1599,99.36941,46.77406,110.619,47.3821,,18.63306,49.75691,68.48624,86.74996,82.81606,55.60635,40.27331,91.94825,62.50812,79.39426,85.56548,67.16988,84.71612,29.32458,31.28766,72.99645,,23.25342,96.30006,,51.71368,36.74751
2004M06,,71.95468,73.6087,97.47254,114.1584,,,29.48746,72.35268,86.69277,38.61247,,26.40706,66.91179,67.99061,74.36818,,69.38815,70.76074,86.8244,90.37523,80.47739,111.5043,56.70983,53.53774,50.58719,27.01491,27.94757,174.5165,103.9277,,53.70779,120.6818,50.20643,108.1235,10.24919,,71.71042,37.23108,72.89491,60.06642,104.1676,40.03532,31.76621,,67.69364,,63.40729,131.7309,101.5659,49.44809,111.3345,51.06347,,19.16701,50.77898,69.10702,86.66859,79.03907,58.55745,38.22138,88.20011,63.17986,81.93345,83.08104,68.80176,86.28086,29.33405,31.74291,71.10108,43.45334,22.01729,98.98451,,49.7655,36.89672
2004M07,,72.61274,77.21104,97.2115,120.7805,,,31.70593,72.2603,84.37021,39.92056,,25.84236,66.55429,66.23592,76.10416,,68.96847,72.75853,84.13044,88.92107,78.57696,109.4968,57.01279,54.66088,52.19462,28.89033,28.81087,176.3133,112.8217,,54.31258,119.0019,51.76715,106.8186,10.45893,,67.04407,39.69045,72.07726,59.51119,105.6192,39.24654,31.37556,,69.74685,,65.28928,124.3526,98.68073,50.19466,114.7197,52.74385,,18.96618,51.61532,69.38995,85.84715,77.55266,64.36414,37.39903,94.93963,65.21132,83.64934,84.63303,68.00959,89.3218,29.22678,34.29007,68.57465,42.24445,21.5561,96.95215,,48.63502,36.44278
2004M08,,72.55431,76.79812,99.18879,126.6211,,,32.42017,71.03081,82.57341,41.73233,,24.87087,67.06522,64.13012,76.09209,,67.22138,72.92511,81.45015,87.38212,78.68892,106.9192,58.2771,55.77064,53.15672,28.68449,29.80326,175.0794,114.7345,,50.56996,115.5936,51.48826,103.0738,10.14696,,64.2614,40.21111,73.09542,59.1552,105.1834,39.78709,31.4459,,72.54519,,63.32686,116.9568,95.08777,50.03269,115.917,52.67069,,18.71292,51.69872,69.18742,83.53257,82.80986,63.54924,36.4254,99.42368,66.42111,83.3038,86.38665,67.03889,83.64264,29.29957,35.50616,67.88498,44.63979,21.33444,95.81297,,45.49359,38.72526
2004M09,,74.54719,77.5816,105.0578,133.1637,,,33.10534,72.93171,84.31756,44.09984,,29.8462,71.56,66.67723,78.28603,,69.64729,73.75548,86.89349,89.88673,81.85233,109.5857,61.2237,60.34105,55.22859,30.67773,31.42028,183.6468,116.4857,,51.51006,120.0015,54.10075,103.9187,10.30088,,68.75041,40.49541,75.68077,61.60256,107.311,39.99899,33.35123,,75.85739,,65.94297,104.6679,98.00327,52.76424,115.4303,53.33595,,19.80755,56.10082,73.28599,86.25256,82.94109,64.38514,40.20298,102.384,68.95014,90.37053,90.58585,69.48698,88.86174,29.14505,39.28692,72.42698,46.55998,20.24782,97.45431,,46.08345,41.09107
2004M10,,76.54878,80.55754,109.4693,139.5769,,,34.07359,75.44638,83.04425,45.93374,,31.75623,75.49373,67.60046,79.58014,,71.84834,78.24459,90.8411,90.65233,83.30533,113.3632,61.27064,65.68933,58.16243,32.53184,33.01568,184.6072,115.425,,50.9363,123.0935,58.92674,103.2948,10.86534,,68.1876,42.33441,80.86724,64.6354,109.873,36.48175,34.81675,,79.09757,,66.29247,104.6324,98.28789,55.07145,117.383,52.5826,,22.86111,59.04618,73.93282,88.09914,81.72144,69.57248,43.68795,108.625,69.04113,104.0234,90.03224,71.12001,90.12665,29.24447,40.99326,72.67286,45.27974,23.02737,95.51502,,46.4445,42.66259
2004M11,,79.66876,85.21869,113.1437,142.3787,,,35.06313,76.65612,85.11604,46.87784,,35.46462,82.19756,70.07519,80.79348,,74.26505,83.2039,96.02972,92.61635,85.25502,122.0253,64.05279,69.78761,62.68515,35.29084,34.53421,195.1085,116.4065,,53.50603,127.6553,68.27385,102.9205,11.02734,,68.67595,42.0306,85.9829,67.34815,118.0602,34.77402,37.19571,,80.19415,,69.17065,108.6563,100.7099,55.32335,120.1261,52.91752,,23.79966,59.18838,74.76407,89.54958,84.12137,76.48956,43.25217,124.6054,70.65163,115.8226,92.54346,73.52805,88.1945,29.70489,42.10265,72.67296,47.6513,27.45846,99.43198,,45.2547,44.09423
2004M12,,81.80139,91.58033,116.0097,147.0965,,,37.23558,78.28135,85.79001,47.97261,,36.21069,85.80223,71.9125,82.23335,,77.11205,90.43617,94.86578,93.43854,85.80686,127.3996,66.01374,72.84187,65.27785,37.20903,37.04332,200.6386,118.0944,,57.08078,131.4554,74.51969,103.7489,11.38278,,70.39205,43.08588,95.04753,69.73873,123.9044,38.33635,39.08767,35.98241,80.54175,,70.29724,104.7549,102.7199,57.21753,122.3252,51.25537,,23.78528,59.00018,78.29128,89.28164,93.7229,83.31283,38.50327,127.8118,71.36995,131.8743,91.09445,74.53488,90.93686,29.20849,43.54861,73.68443,50.10233,37.08801,101.9305,,46.54212,44.87699
2005M01,,83.61554,94.28474,118.4085,152.5082,,,35.62779,77.97638,87.64421,46.86392,,37.37683,90.71373,72.42504,84.30739,,78.84016,96.25478,94.39851,95.45554,87.51405,135.0845,63.73284,80.16475,68.00517,39.15077,36.54019,210.5629,114.8727,,59.82669,134.3075,83.55007,106.8772,11.56499,,81.59848,44.93633,108.597,71.10764,134.1485,40.09149,39.86541,37.52909,83.73212,,71.49822,107.3422,105.3932,58.80805,125.3623,54.02009,,25.36696,62.9641,77.10486,92.17441,102.7078,104.8016,39.98774,128.2827,72.69517,138.3737,92.86471,75.29243,96.06555,29.42695,48.15161,73.06915,51.36807,47.86049,100.6521,,46.84378,45.76323
2005M02,,85.2533,99.92237,122.3293,179.7345,,,38.71876,81.77119,89.75705,48.95034,,42.14063,96.50315,74.10166,88.75076,,82.54205,106.6747,99.91637,98.96854,90.65029,140.0873,64.99057,93.83375,76.02444,40.80921,38.20909,217.6727,109.8567,,61.36308,137.8848,86.01242,108.2883,11.44925,,91.94437,48.29887,114.09,74.54895,134.9865,40.20486,42.47074,42.01902,90.08546,,70.63877,102.9258,110.3259,62.0135,128.3813,54.8205,,26.11698,67.07665,82.01361,94.8733,118.4816,118.4083,43.78223,136.1269,74.68393,162.3449,93.84585,77.70362,100.3196,29.26837,50.7231,75.32977,52.54575,53.00116,102.4121,,46.6674,47.57415
2005M03,,86.14435,103.091,123.3473,200.4902,,,40.3468,83.20566,90.95164,51.43198,,41.68912,100.6586,74.31754,91.94552,,81.9569,118.122,101.4121,100.5202,89.95396,141.1414,64.33619,91.40407,78.60791,42.4551,38.69652,200.7199,105.1155,,62.28622,138.1306,96.27993,110.7653,12.20079,,88.57838,49.1302,119.1832,75.5895,137.524,39.1781,41.55873,63.47975,91.31796,,69.02836,96.02166,110.9489,63.76629,127.0328,60.19903,,27.57427,68.06519,82.36922,92.90299,156.924,110.509,45.25953,157.8479,75.29226,200.2056,90.27578,79.25216,97.01184,29.59022,48.01711,75.37049,54.59656,48.97422,102.0137,,47.92829,48.70395
2005M04,,83.2734,101.9332,123.8671,186.6305,,,37.21586,81.29939,90.79961,52.65596,,41.5267,99.14127,73.23291,93.72829,,80.91352,127.2684,99.44691,99.79522,88.56904,137.6423,63.81127,85.01801,76.87856,41.12735,36.95909,197.0248,108.1988,,62.06932,137.7413,109.4533,106.8847,13.54082,,83.80209,50.54842,129.5849,74.23002,146.1625,38.75722,38.40168,78.48746,91.47967,,67.51733,97.42067,107.77,63.01564,120.4043,67.42335,,26.96439,62.02044,79.67345,92.05624,143.2025,99.46123,45.32419,182.9068,75.09283,189.4301,87.69327,79.65202,93.18366,32.23359,45.45339,72.5573,58.56114,47.38786,98.20414,,49.01918,47.02941
2005M05,,81.95251,101.2169,121.5619,185.1164,,,36.17815,81.27654,91.89217,52.34192,,41.83369,94.80135,73.8425,92.88584,,82.00531,126.8745,103.5416,100.2169,88.76664,135.4883,64.57647,82.7648,74.18243,40.2669,37.55798,199.7256,109.0592,,63.89568,135.9367,115.2409,103.9465,15.35141,,82.44798,53.91354,137.0186,72.60015,148.4762,39.95146,39.75645,68.82175,90.29827,,68.80077,98.68382,106.8487,62.37721,118.9871,69.94341,,25.65384,62.1071,76.58495,90.69619,131.998,97.97924,43.32811,189.7761,75.48813,183.9368,86.37183,78.73619,92.5617,33.52457,45.39612,73.2277,64.96468,49.71523,99.10177,,48.52847,47.90085
2005M06,,86.33907,112.9062,122.9933,173.3048,,,37.07291,84.60556,95.28777,54.31198,,44.56481,101.155,77.93003,98.73416,,85.15648,125.9789,108.7623,104.1469,91.38247,142.7632,65.37265,81.70135,82.11057,42.54658,40.17124,209.1952,107.5545,,62.73024,139.5819,129.6576,106.9513,16.31988,,91.05577,53.55296,145.0058,75.32756,148.4151,41.15477,41.81274,67.23705,89.66707,,68.83606,98.63959,112.3192,67.31135,123.6649,80.9298,,26.73829,64.75396,82.05165,88.73062,145.8889,95.95879,45.13768,210.2846,76.94584,181.6405,84.03564,82.16865,93.82293,34.08053,48.21493,76.81952,76.58802,47.86491,100.1475,,49.06904,51.06048
2005M07,,87.79038,118.2401,125.55,174.2579,,,36.82603,87.9288,98.08932,56.15043,,50.68512,104.8037,80.61404,102.5485,,87.98033,125.5412,111.5632,108.4274,94.49159,148.6884,67.5562,84.34158,89.16822,43.66736,42.50593,217.4573,102.6854,,62.42403,143.3979,138.0773,109.8976,18.39136,,98.05189,54.90308,144.2758,77.24195,155.5684,42.14875,43.77556,66.86557,93.42734,,71.17608,98.16545,116.814,72.69841,130.4693,82.97241,,27.39221,62.41321,86.74984,88.95642,148.4998,103.4186,49.48938,199.0063,79.26115,189.2981,82.72848,86.34863,90.22966,33.9674,52.15871,78.21836,88.05007,49.80027,100.708,,49.29251,53.24332
2005M08,,90.45154,123.4219,129.3411,188.9236,,,39.38507,90.70808,100.6786,56.86864,,58.42065,109.3742,83.33814,107.0207,,89.13611,128.5754,111.2726,110.6739,96.17135,153.4502,70.66249,88.06009,94.14872,42.56192,44.76153,219.5847,95.44442,,65.39271,145.1302,143.6213,114.4758,21.79911,,96.58497,60.16829,150.0607,80.21291,158.5651,44.71174,45.57884,69.66355,95.14576,,72.22671,100.3501,117.0187,76.16526,131.4296,80.28979,,29.897,64.87067,91.70751,91.47711,167.6191,110.813,54.77789,225.5982,80.60692,200.5682,85.54138,87.90905,94.13024,34.49268,53.8008,77.09451,91.78861,55.10677,100.793,,49.70033,56.10482
2005M09,,92.44854,129.8946,130.1292,199.2482,,,43.54133,93.68074,102.9077,56.48699,,58.81353,119.0656,84.35878,108.983,,92.85234,136.1238,115.9771,112.3888,97.76063,153.5378,70.96032,91.88445,102.3897,40.25276,47.92654,220.3502,90.34344,,67.98911,148.3252,144.3378,121.7392,21.87128,,100.5465,63.61479,170.3616,82.49696,177.4001,45.63527,48.11963,82.77501,103.2297,,71.28694,109.6747,117.8719,79.57784,131.3006,78.74478,,32.3508,63.38511,99.11262,93.98973,182.6497,117.7369,61.28567,234.9902,80.40379,196.1844,86.08852,89.3821,98.43251,34.66328,60.14593,74.91186,93.78117,57.45599,100.5855,,53.74649,58.4403
2005M10,,90.6407,125.9215,130.8564,198.89,,,43.51816,89.98904,105.8161,56.67495,,59.86471,116.6112,84.45557,105.3702,,93.53584,142.0355,114.6561,111.8561,95.8469,155.8714,68.40253,97.39068,96.10483,41.40102,47.62605,217.359,86.99703,,69.76344,143.4059,140.1678,125.6168,22.96625,,110.5078,70.21247,177.2614,82.82257,183.1337,46.26832,48.02291,89.47304,108.1038,,71.20533,114.8963,117.3838,74.27193,128.6741,77.85585,,33.0731,63.86549,97.75877,94.65776,182.6508,125.8429,61.82777,236.7182,79.35758,189.4327,86.91152,89.89663,95.93733,35.15491,59.63314,72.60385,94.59782,54.76474,98.5969,,59.58229,58.32829
2005M11,,93.25421,130.3711,133.5802,194.6341,153.9521,,45.41779,92.21291,111.9203,54.41545,,69.92761,118.328,86.85513,107.7227,,92.68436,140.9133,116.9234,113.2165,99.1681,161.2828,68.94822,95.57925,95.14012,40.29511,49.4447,221.9669,85.23717,,71.1061,145.9992,162.6926,134.7642,24.8664,,121.8382,67.34107,168.687,85.65384,198.9507,48.82221,51.12567,87.26923,118.4869,,69.93833,115.9404,122.1751,76.25793,126.7651,76.34575,,33.26788,68.32869,101.1748,94.90432,168.5817,126.7615,65.70312,256.1008,79.45956,184.4104,91.85014,93.16812,93.94318,35.32731,64.52916,74.39269,89.414,54.12103,102.1393,,62.62256,61.77056
2005M12,,94.67043,138.0709,138.7525,188.7548,151.483,,48.30964,95.67972,115.2614,52.84441,,77.89508,122.1619,91.12964,113.1327,,93.63999,139.2337,122.4745,118.2685,101.3797,167.477,70.36774,93.15126,94.43928,44.02046,53.08138,234.4189,89.19314,,75.00947,152.3596,152.7622,146.796,31.68553,,134.6646,59.0731,155.8152,88.61955,205.7421,49.27814,55.10205,80.15323,126.0105,,69.33237,109.0595,129.2954,80.88925,124.5289,73.68095,,32.74653,68.56344,106.959,98.94701,164.2052,132.0495,72.37633,265.6225,81.22713,175.5506,94.12377,97.37952,95.39573,35.54132,70.66597,78.7446,89.93866,55.10751,103.4051,,62.1677,63.60873
2006M01,,98.53015,147.2157,145.6169,196.0363,153.0306,,52.84051,100.0683,118.1387,54.86074,38.28056,89.82516,128.009,93.70272,116.4249,90.97754,96.18633,138.1964,126.8236,121.6751,104.6586,182.5042,72.52123,95.17606,99.98544,46.6331,55.26906,244.9518,87.51546,,78.25754,156.6892,153.592,150.873,37.15376,,132.2775,55.47033,159.1137,96.60385,221.8556,54.07481,58.54647,89.25812,135.2024,,70.3186,108.8636,131.5334,84.55032,127.461,81.09967,,33.02369,69.95502,116.8446,104.2904,154.4748,149.2064,84.45256,285.8362,83.50298,172.4273,95.15912,99.77449,103.3447,36.42777,79.75655,81.61085,93.13877,56.61855,103.8319,,61.43005,67.84171
2006M02,,99.27013,155.6256,151.4156,202.0188,157.4516,,54.75636,100.9953,120.5262,56.69939,39.54171,92.49659,130.2729,98.28237,117.8895,89.65916,101.404,136.0204,132.0639,125.5015,106.881,193.5178,72.77906,98.61488,102.6114,47.31737,58.45793,252.5199,85.48004,,76.04248,160.977,148.5956,151.8309,54.2477,,122.6731,61.42764,144.0814,109.1669,199.0308,63.71315,58.2506,89.86076,153.634,,71.74688,108.7336,136.709,88.66113,127.8131,82.32552,,40.29094,68.825,116.6114,109.8942,141.7978,161.934,91.24631,311.804,85.16809,172.3803,96.45497,102.9771,101.576,37.5907,83.29144,81.66903,94.03264,64.01735,104.7745,,69.0175,70.12092
2006M03,,101.556,154.9532,155.5813,202.4,146.6541,,55.07158,102.7239,121.8886,57.54922,39.32852,93.56879,129.7317,99.97416,121.3164,81.14888,104.7917,135.3372,140.0613,129.1396,109.4442,191.0932,73.46926,105.2477,102.3806,48.84275,62.9013,259.4794,84.28118,,78.09208,164.2235,129.672,152.993,73.63086,,122.7963,63.71858,145.0657,110.1295,186.3577,64.02524,59.4989,91.27031,169.1677,,71.56292,107.1029,137.9852,92.92917,133.2429,81.04,,39.12011,70.71307,115.9059,117.5778,132.406,151.2443,92.94197,267.6803,87.35999,170.6621,96.66091,108.1138,101.1639,40.10661,80.73193,80.26869,93.55519,68.7641,106.4292,,87.72504,71.03279
2006M04,,106.7104,160.6877,154.6899,203.0696,146.1194,,57.14736,105.4639,122.9873,58.15315,42.8329,94.8546,129.5195,102.5035,119.5283,81.90553,105.2523,138.404,144.3602,131.4166,111.5793,196.7621,77.33739,114.7997,108.2884,53.72753,67.92448,258.448,81.97535,,80.11241,164.6449,127.0907,161.6355,112.5693,,129.5595,65.02888,151.8555,110.0245,199.4067,70.66472,62.29725,92.53948,165.8155,,73.04394,105.8727,139.944,99.67649,140.1148,80.29758,,43.69419,73.22531,125.6583,121.3016,137.0827,147.123,103.3724,236.9056,89.62973,177.6381,107.1021,111.8563,104.912,41.7666,80.16083,85.70754,98.14454,71.12566,107.2908,,112.2606,75.43846
2006M05,,105.709,154.1273,150.9391,203.4666,139.2001,,56.90949,102.3057,119.2496,58.12878,49.74296,83.8309,121.7047,99.70292,116.823,73.87714,103.0818,133.8539,137.6069,128.0891,107.8015,187.7557,76.94447,117.9987,105.1706,54.85391,67.20096,252.6627,,,82.44445,160.7684,126.9866,153.0934,95.58427,,123.8891,63.19083,143.1171,111.1914,189.6889,71.3681,63.66909,94.45866,152.1775,,73.39329,110.5067,134.4324,98.00399,136.9945,76.01994,,48.79043,78.47098,125.9476,114.9462,119.3609,142.2541,102.5671,177.7285,88.29579,167.6905,114.1691,105.7834,102.8493,43.31904,75.22678,87.95373,108.2094,69.65382,108.2382,,111.6065,75.77766
2006M06,,101.4795,137.1178,141.7687,203.7169,138.2369,,51.1422,97.31239,113.4209,55.55868,50.17093,65.95788,109.8125,93.72514,108.2249,64.1418,99.25817,126.0723,127.5213,120.8154,104.1942,166.7652,73.45152,118.2929,89.51869,49.16396,57.43206,239.814,,,76.32028,154.2498,115.2634,140.6006,89.93607,,107.708,61.24032,135.1871,108.2445,178.0886,63.85689,56.84647,100.9693,147.0326,,70.4643,114.4904,127.1117,90.04063,133.1634,75.80742,,51.67141,70.51959,111.9196,111.4846,110.6774,133.9138,91.54137,196.2668,82.21376,158.8242,115.527,98.07207,92.48468,43.72324,63.83298,80.85083,105.2331,63.16986,105.0303,,104.9488,72.32593
2006M07,244.8199,102.7119,142.1719,146.9901,208.8537,140.7417,,52.93579,100.0374,117.4714,56.00764,53.82329,72.05205,116.5383,95.41127,110.1481,65.36977,102.3904,129.4462,128.7857,123.6794,106.9954,170.4843,76.86846,129.6227,97.95373,50.49858,61.16396,244.117,80.69158,,74.46476,156.2679,106.8451,142.0755,91.22058,,105.2307,61.00358,136.1919,115.485,186.0742,67.02917,61.35725,110.4106,146.9848,,71.58421,123.0951,131.264,94.08036,133.0222,73.41644,,57.23081,73.95029,123.1946,112.5964,116.355,148.4896,99.77387,184.5213,83.9556,158.3742,120.7681,99.19337,93.55359,42.11216,64.80857,80.3133,103.2283,61.39247,105.3603,,95.74365,75.35984
2006M08,257.6977,102.3722,143.1641,153.37,218.0647,144.2337,,53.8301,103.2686,122.1821,57.48283,50.50728,81.41818,120.5782,98.0742,113.7754,71.61077,106.4121,134.7609,132.6314,127.5225,107.8679,180.9021,80.05378,139.0659,98.93377,53.8944,65.49692,253.7531,79.48103,,75.59754,160.7866,108.0542,148.0711,93.68704,,103.3468,61.43743,132.7377,119.805,193.0656,68.94995,64.54059,137.2921,140.6237,,73.15202,143.1715,136.775,94.67432,129.7526,74.78791,,63.50597,76.5603,122.408,116.5828,115.8764,151.9188,107.1649,178.631,85.8421,166.4848,124.5818,101.605,96.20247,43.60448,67.82289,80.90016,104.9764,66.14801,107.5074,,91.24885,76.82701
2006M09,286.4744,103.3259,143.5861,157.6519,218.7277,152.5972,,52.73091,100.9891,126.0665,59.35584,53.34142,78.54532,122.4962,100.6444,117.6229,75.45029,110.1596,140.9963,131.7781,129.8931,108.7916,183.6414,81.06347,149.8403,100.3696,56.54143,69.73004,264.799,81.32396,,75.72419,164.3508,112.735,149.4527,98.05561,,111.6732,65.08362,144.4814,122.206,192.1636,74.48729,66.89919,151.3966,136.0866,,74.56153,149.7561,140.8222,92.72259,129.6205,81.65392,123.2645,68.08593,80.46951,122.6692,119.0971,112.5026,153.2242,102.6814,179.9162,88.14939,169.2383,127.9769,107.8526,95.47713,46.40601,68.80741,83.73788,110.4904,65.78389,110.1455,,102.3412,79.01989
2006M10,283.0721,108.0181,152.3617,164.3396,241.6458,151.9324,,56.32747,102.711,131.1879,62.6252,56.38315,83.99985,126.6512,105.0838,123.5191,76.68538,119.354,143.026,137.325,134.6153,112.8619,189.9095,84.03578,150.8172,100.547,59.42969,73.18488,276.2235,83.05333,,81.65776,169.6693,110.3066,154.9431,96.32807,,107.8556,69.8261,147.1363,125.1491,191.985,73.39713,70.97198,152.7131,135.5485,,75.70515,150.3699,145.5773,95.7794,133.1765,85.69324,132.6315,69.52169,85.02304,127.2056,123.8282,107.7147,165.0648,105.0113,168.7647,92.89855,169.6754,134.8653,113.7579,97.58559,48.08975,70.66191,86.76708,116.1885,65.52309,114.2474,,104.9347,83.0214
2006M11,249.713,111.1115,157.7442,166.7713,257.0884,148.207,,60.0765,106.5903,132.8139,65.96478,61.98278,89.57382,131.1953,108.6209,127.6448,79.49748,125.5479,156.8247,141.1617,137.3161,114.4987,199.1315,88.52569,149.4178,103.9919,63.75,77.72578,285.4186,83.65698,,85.4311,174.7027,104.3533,151.0189,100.443,,113.4708,74.33062,152.5306,129.0011,199.1981,81.75343,75.63796,145.2376,131.8374,,79.91971,148.0038,145.7201,102.2332,138.999,85.05538,130.8554,74.16629,91.98845,130.444,125.4962,96.47161,159.4503,111.7866,136.1474,97.02792,167.9415,139.3036,116.0675,100.8179,51.02377,71.47347,89.73146,113.9523,68.58587,116.3679,,114.0575,85.71627
2006M12,245.03,113.442,167.0973,170.3903,277.3796,147.2693,,63.16173,110.2893,132.3588,70.52667,72.11518,93.45098,135.2784,110.7342,131.319,81.72005,127.2264,168.6205,143.9587,138.5156,115.2484,202.0239,89.34997,150.4745,107.8588,67.64204,78.95695,297.0188,86.24534,,86.55777,177.0072,97.75189,157.4827,116.7395,,113.656,77.4385,166.5434,131.0774,206.1883,89.12287,80.48779,134.3964,129.3887,,84.13878,148.5723,144.9766,105.6538,142.8545,84.92095,127.0242,82.49639,93.64882,137.2321,129.7501,93.25893,157.8632,121.6686,125.5262,101.7002,173.4044,145.4396,119.1728,97.74489,51.40303,71.6231,94.20758,111.6761,76.9719,118.2059,,145.3296,87.48526
